user_id,age,annual_income,country,duolingo_platform,duolingo_subscriber,duolingo_usage,employment_status,future_contact,gender,other_resources,primary_language_commitment,primary_language_review,primary_language_motivation,primary_language_motivation_followup,primary_language_proficiency,student,survey_complete,time_spent_seconds,duolingo_start_date,highest_course_progress,took_placement_test,purchased_subscription,highest_crown_count,n_active_days,n_lessons_started,n_lessons_completed,longest_streak,n_days_on_platform
35ca2cfd72c911e98945dca9049399ef,55 - 74,"$26,000 - $75,000",JP,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Female,4,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I am preparing for a trip,"I want to learn some basics in the local language,I want to communicate with locals in a meaningful way,Someday I would like to travel to a country that uses this language",Beginner,Not currently a student,TRUE,239,2018-07-23T18:05:00Z,8,FALSE,TRUE,0,69,240,241,8,104
35ca2da672c911e9ba8fdca9049399ef,18-34,"$26,000 - $75,000",JP,Web browser,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,TRUE,Female,0,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I like to learn new languages,"It's been a lifelong goal to learn this language,I want to learn as many languages as I can,Language learning is a hobby",Intermediate,Part-time student,TRUE,182,2014-08-31T18:07:00Z,44,TRUE,FALSE,45,46,238,229,10,1526
35ca2f0572c911e996afdca9049399ef,18-34,"$26,000 - $75,000",JP,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Female,0,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I need to be able to speak the local language where I live,,Intermediate,Not currently a student,TRUE,174,2017-12-06T00:00:00Z,41,FALSE,TRUE,164,92,307,288,326,333
35ca2fae72c911e98efcdca9049399ef,55 - 74,"$76,000 - $150,000",JP,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,TRUE,Male,2,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to use my time more productively,,Intermediate,Not currently a student,TRUE,351,2018-09-13T02:25:00Z,14,FALSE,FALSE,22,29,114,105,9,52
35ca304c72c911e9aecfdca9049399ef,35 - 54,"$26,000 - $75,000",JP,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,TRUE,Male,5,I'm extremely committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want my family to learn a language together,,Intermediate,Not currently a student,TRUE,219,2014-01-05T01:29:00Z,64,FALSE,TRUE,149,80,131,112,337,1764
35ca30f872c911e9bfbbdca9049399ef,35 - 54,"$76,000 - $150,000",JP,Web browser,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Male,0,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I need to learn this language for school,Other (please specify),Intermediate,Not currently a student,TRUE,3109,2015-02-01T13:29:00Z,55,TRUE,TRUE,217,49,154,155,124,1372
35ca31ab72c911e99f72dca9049399ef,55 - 74,"$26,000 - $75,000",JP,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Retired,TRUE,Male,2,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to use my time more productively,"I want to spend less time on social media,I want to spend less time playing games,I want to spend less time watching or reading the news",Intermediate,Not currently a student,TRUE,655,2015-02-15T11:52:00Z,58,FALSE,TRUE,450,95,363,356,713,1358
35ca325472c911e9a550dca9049399ef,35 - 54,No Response,JP,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Male,0,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to improve relationships with some of the people in my life,"I want to better communicate with my significant other or their family,I want to better communicate with my grandparents, grandchildren, or other relatives",Beginner,Not currently a student,TRUE,2444,2013-12-09T19:55:00Z,58,FALSE,TRUE,346,91,948,859,1211,1791
35ca330072c911e9bbbcdca9049399ef,55 - 74,"$151,000 or more",JP,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Retired,TRUE,Male,1,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to improve relationships with some of the people in my life,"I want to better communicate with my grandparents, grandchildren, or other relatives",Beginner,Not currently a student,TRUE,186,2016-03-13T03:33:00Z,33,FALSE,TRUE,150,83,170,166,27,966
35ca33ab72c911e9b4f8dca9049399ef,18-34,"$151,000 or more",JP,iPhone or iPad,"No, I have never paid for Duolingo Plus",Weekly,Employed full-time,TRUE,Male,1,I'm slightly committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want my family to learn a language together,,Beginner,Not currently a student,TRUE,82,2017-01-08T20:54:00Z,40,TRUE,FALSE,7,3,3,3,0,665
35ca345472c911e99abedca9049399ef,55 - 74,"$0 - $10,000",JP,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,TRUE,Female,0,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I am interested in a culture that speaks this language,,Beginner,Not currently a student,TRUE,279,2014-07-11T19:33:00Z,41,FALSE,FALSE,14,16,59,58,6,1577
35ca34fd72c911e99ed6dca9049399ef,18-34,"$26,000 - $75,000",JP,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,TRUE,Female,1,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I need to learn this language for school,Other (please specify),Intermediate,Not currently a student,TRUE,175,2017-08-08T05:01:00Z,50,TRUE,FALSE,62,16,57,57,6,453
35ca35b372c911e9bf47dca9049399ef,35 - 54,"$26,000 - $75,000",JP,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,TRUE,Male,1,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I am preparing for a trip,"I want to learn some basics in the local language,I want to show respect by speaking the local language,I am planning to move to a different country",Intermediate,No Response,TRUE,319,2017-03-16T17:56:00Z,64,FALSE,FALSE,127,21,98,93,6,598
35ca369772c911e9810bdca9049399ef,35 - 54,"$151,000 or more",JP,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Female,1,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I am preparing for a trip,"I want to communicate with locals in a meaningful way,I have an upcoming trip,Other (please specify)",Intermediate,Not currently a student,TRUE,202,2014-02-08T14:44:00Z,38,FALSE,TRUE,137,94,101,100,604,1730
35ca374272c911e98c4edca9049399ef,18-34,"$0 - $10,000",JP,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Unemployed,TRUE,Male,2,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to advance professionally or economically,"Learning this language will be useful in my current job,Learning this language will help me find a job in a different country,Other (please specify)",Intermediate,Full-time student,TRUE,2384,2014-09-17T23:46:00Z,49,FALSE,TRUE,166,25,284,273,18,1509
35ca37eb72c911e99f1fdca9049399ef,75 or older,No Response,JP,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Retired,TRUE,Female,1,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to use my time more productively,"I want to spend less time on social media,I want to spend less time playing games",Intermediate,Not currently a student,TRUE,530,2015-12-08T01:33:00Z,32,TRUE,FALSE,153,38,133,98,33,1062
35ca389472c911e9b729dca9049399ef,18-34,"$0 - $10,000",JP,Android phone or tablet,"No, I have never paid for Duolingo Plus",Weekly,Unemployed,TRUE,Female,0,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to improve relationships with some of the people in my life,"I want to learn this language together with my family,Other (please specify)",Beginner,Full-time student,TRUE,309,2014-01-16T00:56:00Z,54,FALSE,FALSE,123,57,131,124,8,1753
35ca394072c911e9bf04dca9049399ef,35 - 54,"$151,000 or more",JP,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Female,0,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I need to be able to speak the local language where I live,Other (please specify),Beginner,Not currently a student,TRUE,416,2018-01-14T04:04:00Z,50,FALSE,TRUE,43,21,88,44,1,294
35ca39eb72c911e9a6bedca9049399ef,18-34,No Response,JP,Web browser,"No, I have never paid for Duolingo Plus",Daily,Unemployed,TRUE,Prefer not to say,1,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want my family to learn a language together,,Beginner,Full-time student,TRUE,148,2017-04-01T18:10:00Z,22,FALSE,FALSE,61,70,126,121,30,582
35ca3a9472c911e9be95dca9049399ef,75 or older,No Response,JP,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Retired,TRUE,Male,0,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I like to learn new languages,"It's been a lifelong goal to learn this language,I want to learn as many languages as I can,Language learning is a hobby",Intermediate,Not currently a student,TRUE,463,2013-07-14T18:15:00Z,51,FALSE,TRUE,296,95,352,331,305,1939
35ca3b4772c911e9ac20dca9049399ef,Under 18,"$0 - $10,000",JP,Web browser,"No, I have never paid for Duolingo Plus",Weekly,Unemployed,FALSE,Male,1,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to use my time more productively,"I want to spend less time playing games,I want to spend less time watching or reading the news",Beginner,Full-time student,TRUE,185,2018-04-29T14:37:00Z,4,TRUE,FALSE,22,7,20,14,2,189
35ca3bf372c911e9b6d8dca9049399ef,18-34,"$76,000 - $150,000",JP,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Female,3,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to keep my brain healthy,,Beginner,Not currently a student,TRUE,204,2013-08-02T22:02:00Z,10,FALSE,TRUE,61,18,154,132,19,1920
35ca3c9172c911e98767dca9049399ef,35 - 54,"$0 - $10,000",JP,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Unemployed,TRUE,Male,1,I'm extremely committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to improve relationships with some of the people in my life,"I want to better communicate with my significant other or their family,I want to better communicate with my grandparents, grandchildren, or other relatives,Other (please specify)",Intermediate,Not currently a student,TRUE,174,2014-04-30T05:17:00Z,58,FALSE,TRUE,340,95,104,94,795,1649
35ca3d4772c911e9a038dca9049399ef,18-34,"$0 - $10,000",JP,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed part-time,TRUE,Male,3,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I am preparing for a trip,"I want to learn some basics in the local language,I am planning to move to a different country",Intermediate,Part-time student,TRUE,157,2017-06-05T17:06:00Z,10,FALSE,TRUE,45,23,509,486,21,517
35ca3df072c911e99f8fdca9049399ef,55 - 74,"$151,000 or more",JP,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Female,3,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to improve relationships with some of the people in my life,"I want to better communicate with my significant other or their family,I want to better communicate with my grandparents, grandchildren, or other relatives,I want to learn this language together with my family",Beginner,Not currently a student,TRUE,333,2017-08-17T20:02:00Z,64,FALSE,TRUE,284,93,555,543,438,444
35ca3e9972c911e988d4dca9049399ef,18-34,"$26,000 - $75,000",JP,Android phone or tablet,"No, I have never paid for Duolingo Plus",Monthly,Employed full-time,TRUE,Prefer not to say,5,I'm slightly committed to learning this language.,I am using Duolingo to review a language I've studied before.,I am preparing for a trip,"I want to learn some basics in the local language,I want to communicate with locals in a meaningful way,I want to show respect by speaking the local language,I have an upcoming trip,I am planning to move to a different country",Intermediate,Not currently a student,TRUE,253,2013-11-15T20:26:00Z,20,TRUE,FALSE,59,2,16,13,1,1815
35ca3f4572c911e99514dca9049399ef,55 - 74,"$151,000 or more",JP,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Retired,TRUE,Male,1,I'm extremely committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to connect with my heritage or identity,,Advanced,Not currently a student,TRUE,217,2017-02-12T12:38:00Z,58,TRUE,TRUE,353,76,312,307,444,630
35ca3fee72c911e98716dca9049399ef,35 - 54,"$26,000 - $75,000",JP,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Male,1,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I need to be able to speak the local language where I live,"I am an expat,Other (please specify)",Intermediate,Not currently a student,TRUE,189,2018-02-27T22:22:00Z,64,FALSE,TRUE,165,83,461,372,24,250
